experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_healthcare_40000_tokenization_1752851317,2025-07-18T16:08:37.183488,batch,healthcare,40000,tokenization,"{""key_length"": 512}",4.304877042770386,0,0,4.304877042770386,40000,9291.78687395405,40000,1.0,168.28125,9.5,0.5699591636657715,0.31418442726135254,0.5,0.5,0.5,0.10762192606925965,0.10762192606925965,0.10762192606925965,0,0,0.10762192606925965,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_40000_k_anonymity_1752851324,2025-07-18T16:08:44.949915,batch,financial,40000,k_anonymity,"{""k_value"": 3}",4.318652153015137,0,0,4.318652153015137,40000,9262.149064743118,35321,0.883025,202.46875,17.6,0.07823467254638672,0.11424088478088379,0.15,0.85,0.5,0.10796630382537842,0.10796630382537842,0.10796630382537842,0,0,0.10796630382537842,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_40000_k_anonymity_1752851332,2025-07-18T16:08:52.442132,batch,financial,40000,k_anonymity,"{""k_value"": 5}",4.225990056991577,0,0,4.225990056991577,40000,9465.237603629252,35321,0.883025,195.625,9.3,0.07480311393737793,0.10431385040283203,0.25,0.75,0.5,0.10564975142478943,0.10564975142478943,0.10564975142478943,0,0,0.10564975142478943,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_40000_k_anonymity_1752851339,2025-07-18T16:08:59.668656,batch,financial,40000,k_anonymity,"{""k_value"": 10}",4.1846559047698975,0,0,4.1846559047698975,40000,9558.730971023408,35321,0.883025,172.28125,10.2,0.09884023666381836,0.20927739143371582,0.5,0.5,0.5,0.10461639761924743,0.10461639761924743,0.10461639761924743,0,0,0.10461639761924743,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_40000_k_anonymity_1752851346,2025-07-18T16:09:06.998549,batch,financial,40000,k_anonymity,"{""k_value"": 15}",4.297684907913208,0,0,4.297684907913208,40000,9307.336590997891,35321,0.883025,198.171875,6.8,0.12964653968811035,0.21383118629455566,0.75,0.25,0.5,0.1074421226978302,0.1074421226978302,0.1074421226978302,0,0,0.1074421226978302,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_40000_differential_privacy_1752851354,2025-07-18T16:09:14.234850,batch,financial,40000,differential_privacy,"{""epsilon"": 0.1}",4.183659076690674,0,0,4.183659076690674,40000,9561.008501591505,35321,0.883025,162.34375,10.8,0.26177525520324707,0.14905333518981934,0.9,0.09999999999999998,0.5,0.10459147691726685,0.10459147691726685,0.10459147691726685,0,0,0.10459147691726685,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_40000_differential_privacy_1752851361,2025-07-18T16:09:21.430951,batch,financial,40000,differential_privacy,"{""epsilon"": 0.5}",4.111929178237915,0,0,4.111929178237915,40000,9727.794002799727,35321,0.883025,183.96875,8.8,0.24563026428222656,0.14244747161865234,0.5,0.5,0.5,0.10279822945594788,0.10279822945594788,0.10279822945594788,0,0,0.10279822945594788,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_40000_differential_privacy_1752851368,2025-07-18T16:09:28.605152,batch,financial,40000,differential_privacy,"{""epsilon"": 1.0}",4.15713095664978,0,0,4.15713095664978,40000,9622.02067173652,35321,0.883025,162.046875,23.6,0.23926258087158203,0.1576402187347412,0.0,1.0,0.5,0.10392827391624451,0.10392827391624451,0.10392827391624451,0,0,0.10392827391624451,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_40000_differential_privacy_1752851375,2025-07-18T16:09:35.951161,batch,financial,40000,differential_privacy,"{""epsilon"": 2.0}",4.311304807662964,0,0,4.311304807662964,40000,9277.933661499304,35321,0.883025,181.75,10.1,0.19908761978149414,0.12781643867492676,0.0,1.0,0.5,0.1077826201915741,0.1077826201915741,0.1077826201915741,0,0,0.1077826201915741,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_40000_tokenization_1752851383,2025-07-18T16:09:43.371723,batch,financial,40000,tokenization,"{""key_length"": 128}",4.3713600635528564,0,0,4.3713600635528564,40000,9150.470201141403,35321,0.883025,181.515625,9.9,0.32552456855773926,0.13225531578063965,0.5,0.5,0.5,0.10928400158882141,0.10928400158882141,0.10928400158882141,0,0,0.10928400158882141,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_40000_tokenization_1752851390,2025-07-18T16:09:50.639438,batch,financial,40000,tokenization,"{""key_length"": 256}",4.2371251583099365,0,0,4.2371251583099365,40000,9440.363101276624,35321,0.883025,199.046875,12.8,0.32445383071899414,0.12585854530334473,0.5,0.5,0.5,0.10592812895774842,0.10592812895774842,0.10592812895774842,0,0,0.10592812895774842,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_40000_tokenization_1752851398,2025-07-18T16:09:58.079003,batch,financial,40000,tokenization,"{""key_length"": 512}",4.397249937057495,0,0,4.397249937057495,40000,9096.594592657331,35321,0.883025,212.90625,27.3,0.3175938129425049,0.1286015510559082,0.5,0.5,0.5,0.10993124842643738,0.10993124842643738,0.10993124842643738,0,0,0.10993124842643738,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
