experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_healthcare_10000_tokenization_1752866640,2025-07-18T20:24:00.192111,batch,healthcare,10000,tokenization,"{""key_length"": 512}",2.8073947429656982,0,0,2.8073947429656982,10000,3562.0213456110273,10000,1.0,69.953125,11.2,0.10603499412536621,0.05476641654968262,0.5,0.5,0.5,0.2807394742965698,0.2807394742965698,0.2807394742965698,0,0,0.2807394742965698,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_10000_k_anonymity_1752866645,2025-07-18T20:24:05.941110,batch,financial,10000,k_anonymity,"{""k_value"": 3}",2.7824792861938477,0,0,2.7824792861938477,10000,3593.917140594062,8801,0.8801,68.484375,15.3,0.01395726203918457,0.024222135543823242,0.15,0.85,0.5,0.27824792861938474,0.27824792861938474,0.27824792861938474,0,0,0.27824792861938474,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_10000_k_anonymity_1752866651,2025-07-18T20:24:11.729075,batch,financial,10000,k_anonymity,"{""k_value"": 5}",2.8128340244293213,0,0,2.8128340244293213,10000,3555.1333328417195,8801,0.8801,67.328125,28.1,0.01714181900024414,0.024193286895751953,0.25,0.75,0.5,0.28128340244293215,0.28128340244293215,0.28128340244293215,0,0,0.28128340244293215,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_10000_k_anonymity_1752866657,2025-07-18T20:24:17.599656,batch,financial,10000,k_anonymity,"{""k_value"": 10}",2.8084418773651123,0,0,2.8084418773651123,10000,3560.693237270065,8801,0.8801,68.984375,16.4,0.014697790145874023,0.026868581771850586,0.5,0.5,0.5,0.2808441877365112,0.2808441877365112,0.2808441877365112,0,0,0.2808441877365112,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_10000_k_anonymity_1752866663,2025-07-18T20:24:23.603884,batch,financial,10000,k_anonymity,"{""k_value"": 15}",2.9846980571746826,0,0,2.9846980571746826,10000,3350.4226586544596,8801,0.8801,70.265625,42.3,0.015593528747558594,0.024820566177368164,0.75,0.25,0.5,0.2984698057174683,0.2984698057174683,0.2984698057174683,0,0,0.2984698057174683,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_10000_differential_privacy_1752866669,2025-07-18T20:24:29.399163,batch,financial,10000,differential_privacy,"{""epsilon"": 0.1}",2.8414688110351562,0,0,2.8414688110351562,10000,3519.306620985563,8801,0.8801,65.578125,9.9,0.06704592704772949,0.04300284385681152,0.9,0.09999999999999998,0.5,0.2841468811035156,0.2841468811035156,0.2841468811035156,0,0,0.2841468811035156,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_10000_differential_privacy_1752866675,2025-07-18T20:24:35.200713,batch,financial,10000,differential_privacy,"{""epsilon"": 0.5}",2.8089051246643066,0,0,2.8089051246643066,10000,3560.10600436179,8801,0.8801,62.3125,19.4,0.05437445640563965,0.02745199203491211,0.5,0.5,0.5,0.28089051246643065,0.28089051246643065,0.28089051246643065,0,0,0.28089051246643065,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_10000_differential_privacy_1752866681,2025-07-18T20:24:41.128438,batch,financial,10000,differential_privacy,"{""epsilon"": 1.0}",2.9917359352111816,0,0,2.9917359352111816,10000,3342.540991771761,8801,0.8801,65.9375,81.6,0.09135818481445312,0.05066394805908203,0.0,1.0,0.5,0.29917359352111816,0.29917359352111816,0.29917359352111816,0,0,0.29917359352111816,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_10000_differential_privacy_1752866687,2025-07-18T20:24:47.022186,batch,financial,10000,differential_privacy,"{""epsilon"": 2.0}",2.8797030448913574,0,0,2.8797030448913574,10000,3472.580277935314,8801,0.8801,61.796875,11.3,0.040189504623413086,0.024286508560180664,0.0,1.0,0.5,0.28797030448913574,0.28797030448913574,0.28797030448913574,0,0,0.28797030448913574,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_10000_tokenization_1752866692,2025-07-18T20:24:52.740822,batch,financial,10000,tokenization,"{""key_length"": 128}",2.760612964630127,0,0,2.760612964630127,10000,3622.383915501108,8801,0.8801,70.640625,15.6,0.0675351619720459,0.022863388061523438,0.5,0.5,0.5,0.2760612964630127,0.2760612964630127,0.2760612964630127,0,0,0.2760612964630127,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_10000_tokenization_1752866698,2025-07-18T20:24:58.650849,batch,financial,10000,tokenization,"{""key_length"": 256}",2.8364102840423584,0,0,2.8364102840423584,10000,3525.5830428552563,8801,0.8801,66.140625,20.6,0.07507944107055664,0.033330678939819336,0.5,0.5,0.5,0.28364102840423583,0.28364102840423583,0.28364102840423583,0,0,0.28364102840423583,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_10000_tokenization_1752866704,2025-07-18T20:25:04.533747,batch,financial,10000,tokenization,"{""key_length"": 512}",2.932796001434326,0,0,2.932796001434326,10000,3409.7155053093893,8801,0.8801,67.09375,10.7,0.07520937919616699,0.02610468864440918,0.5,0.5,0.5,0.29327960014343263,0.29327960014343263,0.29327960014343263,0,0,0.29327960014343263,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_ecommerce_10000_k_anonymity_1752866710,2025-07-18T20:25:10.491482,batch,ecommerce,10000,k_anonymity,"{""k_value"": 3}",2.860788106918335,0,0,2.860788106918335,10000,3495.5402589295873,1000,0.1,65.515625,10.3,0.027445077896118164,0.03839731216430664,0.15,0.85,0.5,0.2860788106918335,0.2860788106918335,0.2860788106918335,0,0,0.2860788106918335,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_10000_k_anonymity_1752866716,2025-07-18T20:25:16.288940,batch,ecommerce,10000,k_anonymity,"{""k_value"": 5}",2.8274710178375244,0,0,2.8274710178375244,10000,3536.7294437019873,1000,0.1,103.671875,12.6,0.017517566680908203,0.021279573440551758,0.25,0.75,0.5,0.28274710178375245,0.28274710178375245,0.28274710178375245,0,0,0.28274710178375245,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_10000_k_anonymity_1752866722,2025-07-18T20:25:22.190899,batch,ecommerce,10000,k_anonymity,"{""k_value"": 10}",2.903994083404541,0,0,2.903994083404541,10000,3443.533186636644,1000,0.1,72.28125,30.1,0.02359747886657715,0.012511014938354492,0.5,0.5,0.5,0.2903994083404541,0.2903994083404541,0.2903994083404541,0,0,0.2903994083404541,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_10000_k_anonymity_1752866727,2025-07-18T20:25:27.960457,batch,ecommerce,10000,k_anonymity,"{""k_value"": 15}",2.7742650508880615,0,0,2.7742650508880615,10000,3604.558258339062,1000,0.1,66.46875,9.5,0.014565706253051758,0.010201454162597656,0.75,0.25,0.5,0.2774265050888062,0.2774265050888062,0.2774265050888062,0,0,0.2774265050888062,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_10000_differential_privacy_1752866733,2025-07-18T20:25:33.900521,batch,ecommerce,10000,differential_privacy,"{""epsilon"": 0.1}",2.900905132293701,0,0,2.900905132293701,10000,3447.199940693391,1000,0.1,68.65625,15.3,0.18455910682678223,0.029288291931152344,0.9,0.09999999999999998,0.5,0.29009051322937013,0.29009051322937013,0.29009051322937013,0,0,0.29009051322937013,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_10000_differential_privacy_1752866739,2025-07-18T20:25:39.817633,batch,ecommerce,10000,differential_privacy,"{""epsilon"": 0.5}",2.825838088989258,0,0,2.825838088989258,10000,3538.7731657254244,1000,0.1,69.203125,13.2,0.1268157958984375,0.013754606246948242,0.5,0.5,0.5,0.28258380889892576,0.28258380889892576,0.28258380889892576,0,0,0.28258380889892576,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_10000_differential_privacy_1752866746,2025-07-18T20:25:46.616638,batch,ecommerce,10000,differential_privacy,"{""epsilon"": 1.0}",3.5462310314178467,0,0,3.5462310314178467,10000,2819.8952384672525,1000,0.1,104.515625,27.4,0.1174771785736084,0.011487245559692383,0.0,1.0,0.5,0.3546231031417847,0.3546231031417847,0.3546231031417847,0,0,0.3546231031417847,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_10000_differential_privacy_1752866752,2025-07-18T20:25:52.556528,batch,ecommerce,10000,differential_privacy,"{""epsilon"": 2.0}",2.9212889671325684,0,0,2.9212889671325684,10000,3423.1464646291524,1000,0.1,71.515625,23.1,0.1593945026397705,0.01536107063293457,0.0,1.0,0.5,0.2921288967132568,0.2921288967132568,0.2921288967132568,0,0,0.2921288967132568,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_10000_tokenization_1752866758,2025-07-18T20:25:58.498755,batch,ecommerce,10000,tokenization,"{""key_length"": 128}",2.8659651279449463,0,0,2.8659651279449463,10000,3489.225986210986,1000,0.1,68.1875,26.6,0.06679081916809082,0.009341239929199219,0.5,0.5,0.5,0.2865965127944946,0.2865965127944946,0.2865965127944946,0,0,0.2865965127944946,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_ecommerce_10000_tokenization_1752866764,2025-07-18T20:26:04.409566,batch,ecommerce,10000,tokenization,"{""key_length"": 256}",2.8680050373077393,0,0,2.8680050373077393,10000,3486.7442246151786,1000,0.1,69.640625,17.7,0.18998098373413086,0.036859750747680664,0.5,0.5,0.5,0.2868005037307739,0.2868005037307739,0.2868005037307739,0,0,0.2868005037307739,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_ecommerce_10000_tokenization_1752866770,2025-07-18T20:26:10.441204,batch,ecommerce,10000,tokenization,"{""key_length"": 512}",2.8637800216674805,0,0,2.8637800216674805,10000,3491.8883169585574,1000,0.1,69.5625,32.6,0.10201072692871094,0.020732879638671875,0.5,0.5,0.5,0.286378002166748,0.286378002166748,0.286378002166748,0,0,0.286378002166748,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
